scope,audit_subset,pair,feature_idx,n_samples,gradxinput_mean,gradxinput_median,gradxinput_positive_frac,abs_gradxinput_mean,feature,strategy,rare_cell_ratio_trainref_le5,rare_used_bin_ratio_le5,entropy_norm,dominant_bin_ratio
subset,correct_high_conf_control,ALL,20,320,-0.020902376621961594,-0.009770927019417286,0.43125,0.12186457961797714,ldrmodules.not_in_load,keep_current,0.0015999658673948,0.2,0.7895089801002002,0.0708038228517791
subset,correct_high_conf_control,ALL,21,320,-0.0033235661685466766,-0.0011257361620664597,0.465625,0.023341838270425797,ldrmodules.not_in_init,keep_current,0.0020266234320334,0.2111111111111111,0.8092464216563752,0.0510709104872429
subset,correct_high_conf_control,ALL,22,320,-0.008564244955778122,-0.007554333657026291,0.440625,0.10296809673309326,ldrmodules.not_in_mem,keep_current,0.0015999658673948,0.2,0.789586786756279,0.0705904940694598
subset,correct_high_conf_control,ALL,23,320,-0.010436570271849632,-0.003227947046980262,0.415625,0.04783996567130089,ldrmodules.not_in_load_avg,rank_uniform_offset,0.0,0.0,0.9261698233703296,0.0191142588958102
subset,correct_high_conf_control,ALL,24,320,-0.013042554259300232,-0.00036116503179073334,0.478125,0.0475393608212471,ldrmodules.not_in_init_avg,rank_uniform_offset,0.0,0.0,0.9390541473754483,0.0266874306681457
subset,correct_high_conf_control,ALL,25,320,-0.020730813965201378,-0.003540356643497944,0.409375,0.05653462931513786,ldrmodules.not_in_mem_avg,rank_uniform_offset,0.0,0.0,0.9256344286247992,0.0191142588958102
subset,correct_high_conf_control,ALL,26,320,0.00020864084945060313,0.0002996353432536125,0.53125,0.00969173014163971,malfind.ninjections,discrete_compact_offset0,0.0023679494837443,0.4414414414414414,0.414439567232933,0.4242896151548767
subset,correct_high_conf_control,ALL,27,320,-0.024184709414839745,-0.004185972735285759,0.428125,0.19454649090766907,malfind.commitCharge,keep_current,0.0121384077139687,0.7049180327868853,0.3960846711131229,0.3265423670961686
subset,correct_high_conf_control,ALL,28,320,-0.01719052530825138,0.0007089070277288556,0.546875,0.14741668105125427,malfind.protection,keep_current,0.0041812441334584,0.3842364532019704,0.4320945804859872,0.4135591774042154
subset,correct_high_conf_control,ALL,29,320,-0.025463169440627098,-0.0003458088031038642,0.46875,0.12601450085639954,malfind.uniqueInjections,rank_uniform_offset,0.0,0.0,0.4081501547524259,0.4274468811332025
subset,correct_high_conf_control,ALL,30,320,-0.0007140945526771247,9.811099153012037e-05,0.5125,0.014183208346366882,psxview.not_in_pslist,discrete_compact_offset0,0.0003839918081747,0.225,0.4811295098566227,0.4979307108115027
subset,correct_high_conf_control,ALL,31,320,-0.0009863991290330887,3.594387089833617e-05,0.5125,0.006998912431299686,psxview.not_in_eprocess_pool,discrete_compact_offset0,0.0,0.0,0.0225687031657825,0.9978027135421113
subset,correct_high_conf_control,ALL,32,320,-0.0007625474827364087,-0.0006899248692207038,0.434375,0.006947030313313007,psxview.not_in_ethread_pool,discrete_compact_offset0,0.0014506357197713,0.5384615384615384,0.4418943899258692,0.4383906476661831
subset,correct_high_conf_control,ALL,33,320,-0.001894650631584227,-0.00039359484799206257,0.428125,0.008216848596930504,psxview.not_in_pspcid_list,discrete_compact_offset0,0.0004266575646386,0.225,0.4812722049435046,0.4978667121768069
subset,correct_high_conf_control,ALL,34,320,-0.0005709839169867337,-0.00047526886919513345,0.453125,0.00627039885148406,psxview.not_in_csrss_handles,discrete_compact_offset0,0.0014506357197713,0.5384615384615384,0.4422737565803443,0.437494666780442
subset,correct_high_conf_control,ALL,35,320,-0.0004197348898742348,-0.0002649438101798296,0.4625,0.008072962053120136,psxview.not_in_session,discrete_compact_offset0,0.0003839918081747,0.225,0.4810606180111996,0.4981013738373581
subset,correct_high_conf_control,ALL,36,320,-0.006233871448785067,-0.00015698210336267948,0.490625,0.019366223365068436,psxview.not_in_deskthrd,discrete_compact_offset0,0.0013439713286116,0.5121951219512195,0.4825476873298571,0.3869357453707654
subset,correct_high_conf_control,ALL,37,320,-0.00816802866756916,-0.001037471229210496,0.371875,0.015046199783682823,psxview.not_in_pslist_false_avg,rank_uniform_offset,0.0,0.0,0.5649092917914776,0.4458144892908951
subset,correct_high_conf_control,ALL,38,320,-0.031721290200948715,-0.0010146130807697773,0.375,0.03450822830200195,psxview.not_in_eprocess_pool_false_avg,keep_current,0.003690587934124,0.9559748427672956,0.0109554845766252,0.9949227749808004
subset,correct_high_conf_control,ALL,39,320,-0.009287916123867035,-0.001202012412250042,0.4125,0.024707768112421036,psxview.not_in_ethread_pool_false_avg,rank_uniform_offset,0.0,0.0,0.6078890526288423,0.3878530591347384
subset,correct_high_conf_control,ALL,40,320,-0.012258203700184822,-0.0004964295076206326,0.4375,0.024455880746245384,psxview.not_in_pspcid_list_false_avg,rank_uniform_offset,0.0,0.0,0.5651203929512788,0.4457504906561993
subset,correct_high_conf_control,ALL,41,320,-0.011069860309362411,-0.0033474680967628956,0.36875,0.034294385462999344,psxview.not_in_csrss_handles_false_avg,rank_uniform_offset,0.0,0.0,0.765277320469504,0.0618866797508319
subset,correct_high_conf_control,ALL,42,320,-0.009180327877402306,-0.0011237980797886848,0.446875,0.02434060163795948,psxview.not_in_session_false_avg,rank_uniform_offset,0.0,0.0,0.7579223476549959,0.0644679580168956
subset,correct_high_conf_control,ALL,43,320,0.0013322156155481935,-0.0012654326856136322,0.45625,0.02993428334593773,psxview.not_in_deskthrd_false_avg,rank_uniform_offset,0.0,0.0,0.7731383545067176,0.0613960235514975
subset,correct_high_conf_control,ALL,44,320,-0.00393403135240078,-0.0014739113394171,0.396875,0.01012895442545414,modules.nmodules,discrete_compact_offset0,2.133287823193105e-05,0.3333333333333333,0.1489351871718083,0.9614088232784368
subset,correct_high_conf_control,ALL,45,320,-0.0054665496572852135,2.0112638594582677e-06,0.5,0.014111707918345928,svcscan.nservices,discrete_compact_offset0,0.0005759877122621,0.5333333333333333,0.3474434787888976,0.4652274084819524
subset,correct_high_conf_control,ALL,46,320,-0.01911313273012638,-0.008037660270929337,0.328125,0.05195225402712822,svcscan.kernel_drivers,discrete_compact_offset0,0.0003413260517108,0.631578947368421,0.2858217306248617,0.4982080382285178
subset,correct_high_conf_control,ALL,47,320,0.0007077910122461617,0.0003057277644984424,0.521875,0.00983455404639244,svcscan.fs_drivers,discrete_compact_offset0,0.0001706630258554,0.7,0.0038660702130916,0.9990400204795632
subset,correct_high_conf_control,ALL,48,320,0.0012684556422755122,-0.0004051872529089451,0.46875,0.023041047155857086,svcscan.process_services,discrete_compact_offset0,0.0002559945387831,0.4285714285714285,0.3262482609122556,0.590664732485707
subset,correct_high_conf_control,ALL,49,320,-0.03635531663894653,-0.008856993168592453,0.228125,0.05659698322415352,svcscan.shared_process_services,discrete_compact_offset0,0.0004693233211024,0.6363636363636364,0.2762666726609017,0.4982080382285178
subset,correct_high_conf_control,ALL,50,320,-0.006970140151679516,-0.0002485663862898946,0.4625,0.013527666218578815,svcscan.interactive_process_services,constant,0.0,0.0,-1.4428232973175177e-12,1.0
subset,correct_high_conf_control,ALL,51,320,-0.02813578210771084,-0.008984513580799103,0.390625,0.08413082361221313,svcscan.nactive,discrete_compact_offset0,0.0005119890775663,0.4117647058823529,0.6257817858570436,0.2431094803310862
subset,correct_high_conf_control,ALL,52,320,-0.06875558942556381,-0.018422432243824005,0.3,0.11338113248348236,callbacks.ncallbacks,discrete_compact_offset0,0.0001493301476235,0.3076923076923077,0.4401119934117515,0.4277028756719856
subset,correct_high_conf_control,ALL,53,320,-0.039745207875967026,-0.0007239517290145159,0.35,0.04138082638382912,callbacks.nanonymous,discrete_compact_offset0,0.0,0.0,0.009929783324449,0.9991466848707228
subset,correct_high_conf_control,ALL,54,320,-0.047627948224544525,-0.0010693693766370416,0.3875,0.05546212196350098,callbacks.ngeneric,discrete_compact_offset0,0.0,0.0,0.0018398586095722,0.9998720027306084
pair_subset,correct_high_conf_control,Benign→Benign,0,80,-0.0015746839344501495,-0.0020450446754693985,0.4625,0.016315100714564323,pslist.nproc,discrete_compact_offset0,0.0014933014762351,0.4761904761904761,0.5634949111118889,0.1704496970731291
pair_subset,correct_high_conf_control,Benign→Benign,1,80,-0.03853408619761467,-0.0042493343353271484,0.425,0.06943310797214508,pslist.nppid,discrete_compact_offset0,0.0010026452769007,0.5625,0.5190073122926573,0.2815086611485621
pair_subset,correct_high_conf_control,Benign→Benign,2,80,0.0008815416949801147,0.0009950282983481884,0.5625,0.011996811255812645,pslist.avg_threads,rank_uniform_offset,0.0,0.0,0.883099511072012,0.0371618738800238
pair_subset,correct_high_conf_control,Benign→Benign,3,80,-0.03785558417439461,-0.028418119996786118,0.2375,0.05285245180130005,pslist.nprocs64bit,constant,0.0,0.0,-1.4428232973175177e-12,1.0
pair_subset,correct_high_conf_control,Benign→Benign,4,80,0.005878468044102192,0.010810928419232368,0.725,0.026918625459074974,pslist.avg_handlers,rank_uniform_offset,0.0,0.0,0.957794232611417,0.0151250106664391
pair_subset,correct_high_conf_control,Benign→Benign,5,80,0.0135218296200037,0.005720052402466536,0.6,0.045419842004776,dlllist.ndlls,keep_current,0.0059518730267087,0.130859375,0.8525194789024727,0.0283513951702363
pair_subset,correct_high_conf_control,Benign→Benign,6,80,0.0068025365471839905,0.005519577767699957,0.5625,0.06110132858157158,dlllist.avg_dlls_per_proc,rank_uniform_offset,0.0,0.0,0.8727011258819214,0.0405751343971328
pair_subset,correct_high_conf_control,Benign→Benign,7,80,-0.0303640216588974,-0.0036972714588046074,0.4125,0.04342358186841011,handles.nhandles,rank_uniform_offset,0.0,0.0,0.9198092477997551,0.0156583326222373
pair_subset,correct_high_conf_control,Benign→Benign,8,80,0.00022546508989762515,0.001233425922691822,0.55,0.014932984486222267,handles.avg_handles_per_proc,rank_uniform_offset,0.0,0.0,0.9584890477296152,0.0121810734704326
pair_subset,correct_high_conf_control,Benign→Benign,9,80,-0.03800756484270096,-0.0415201298892498,0.2375,0.061953507363796234,handles.nport,constant,0.0,0.0,-1.4428232973175177e-12,1.0
pair_subset,correct_high_conf_control,Benign→Benign,10,80,0.011648557148873806,0.013757824897766113,0.625,0.07159987837076187,handles.nfile,keep_current,0.0,0.0,0.965457167902262,0.0166609778991381
pair_subset,correct_high_conf_control,Benign→Benign,11,80,-0.0008789980784058571,0.0034109335392713547,0.5875,0.015541707165539265,handles.nevent,keep_current,0.0,0.0,0.9947520106426578,0.004629234576329
pair_subset,correct_high_conf_control,Benign→Benign,12,80,-0.004165471997112036,-0.0018063655588775873,0.4125,0.011121215298771858,handles.ndesktop,discrete_compact_offset0,0.0003839918081747,0.1666666666666666,0.6624280875401419,0.1653938049321614
pair_subset,correct_high_conf_control,Benign→Benign,13,80,-0.012498929165303707,0.0047824690118432045,0.5375,0.06405407190322876,handles.nkey,keep_current,0.0069118525471456,0.2265625,0.8172767122869657,0.030911340558068
pair_subset,correct_high_conf_control,Benign→Benign,14,80,-0.002882885280996561,-0.000596826896071434,0.4625,0.018683353438973427,handles.nthread,keep_current,0.0058238757573171,0.166015625,0.8934861158109448,0.0165543135079784
pair_subset,correct_high_conf_control,Benign→Benign,15,80,-0.02062717080116272,-0.004085563588887453,0.425,0.048883356153964996,handles.ndirectory,discrete_compact_offset0,0.0010026452769007,0.2019230769230769,0.7041268139226854,0.0998592030036692
pair_subset,correct_high_conf_control,Benign→Benign,16,80,-0.024142980575561523,0.003345971694216132,0.55,0.1065039411187172,handles.nsemaphore,keep_current,0.00927980203089,0.26953125,0.7992274222335928,0.0389325027732741
pair_subset,correct_high_conf_control,Benign→Benign,17,80,0.023382196202874184,0.008047183975577354,0.5625,0.07237549871206284,handles.ntimer,discrete_compact_offset0,0.0013866370850755,0.2439024390243902,0.7453838702633432,0.0856515061012031
pair_subset,correct_high_conf_control,Benign→Benign,18,80,-0.007158596999943256,0.017059326171875,0.7,0.1240273118019104,handles.nsection,keep_current,0.0064425292260431,0.234375,0.7928771230914666,0.0606920385698438
pair_subset,correct_high_conf_control,Benign→Benign,19,80,-0.013506775721907616,-0.004550841636955738,0.4625,0.11575248092412949,handles.nmutant,keep_current,0.0024319481184401,0.145679012345679,0.8406808847073096,0.0551668231077737
pair_subset,correct_high_conf_control,Benign→Benign,20,80,0.005709056742489338,0.004810214973986149,0.5375,0.04916025325655937,ldrmodules.not_in_load,keep_current,0.0015999658673948,0.2,0.7895089801002002,0.0708038228517791
pair_subset,correct_high_conf_control,Benign→Benign,21,80,-0.0024731261655688286,-0.0019734669476747513,0.4125,0.020761748775839806,ldrmodules.not_in_init,keep_current,0.0020266234320334,0.2111111111111111,0.8092464216563752,0.0510709104872429
pair_subset,correct_high_conf_control,Benign→Benign,22,80,0.009947714395821095,0.005813805386424065,0.575,0.04904776066541672,ldrmodules.not_in_mem,keep_current,0.0015999658673948,0.2,0.789586786756279,0.0705904940694598
pair_subset,correct_high_conf_control,Benign→Benign,23,80,-0.010487756691873074,-0.0009095979621633887,0.45,0.0257033109664917,ldrmodules.not_in_load_avg,rank_uniform_offset,0.0,0.0,0.9261698233703296,0.0191142588958102
pair_subset,correct_high_conf_control,Benign→Benign,24,80,-0.06170548126101494,-0.0030649714171886444,0.4625,0.11089079082012177,ldrmodules.not_in_init_avg,rank_uniform_offset,0.0,0.0,0.9390541473754483,0.0266874306681457
pair_subset,correct_high_conf_control,Benign→Benign,25,80,-0.013746296986937523,-0.000959073833655566,0.4875,0.030113261193037033,ldrmodules.not_in_mem_avg,rank_uniform_offset,0.0,0.0,0.9256344286247992,0.0191142588958102
pair_subset,correct_high_conf_control,Benign→Benign,26,80,-0.0015071270754560828,-0.0007661082781851292,0.4625,0.017698075622320175,malfind.ninjections,discrete_compact_offset0,0.0023679494837443,0.4414414414414414,0.414439567232933,0.4242896151548767
pair_subset,correct_high_conf_control,Benign→Benign,27,80,-0.1688205450773239,-0.04917844384908676,0.175,0.21403701603412628,malfind.commitCharge,keep_current,0.0121384077139687,0.7049180327868853,0.3960846711131229,0.3265423670961686
pair_subset,correct_high_conf_control,Benign→Benign,28,80,-0.020991060882806778,-0.011272294446825981,0.4,0.0784139409661293,malfind.protection,keep_current,0.0041812441334584,0.3842364532019704,0.4320945804859872,0.4135591774042154
pair_subset,correct_high_conf_control,Benign→Benign,29,80,0.015023251995444298,0.005121380090713501,0.5375,0.08258466422557831,malfind.uniqueInjections,rank_uniform_offset,0.0,0.0,0.4081501547524259,0.4274468811332025
pair_subset,correct_high_conf_control,Benign→Benign,30,80,-0.0022356954868882895,0.006215929053723812,0.6,0.04753896966576576,psxview.not_in_pslist,discrete_compact_offset0,0.0003839918081747,0.225,0.4811295098566227,0.4979307108115027
pair_subset,correct_high_conf_control,Benign→Benign,31,80,-0.0036135248374193907,0.004958874545991421,0.575,0.020983178168535233,psxview.not_in_eprocess_pool,discrete_compact_offset0,0.0,0.0,0.0225687031657825,0.9978027135421113
pair_subset,correct_high_conf_control,Benign→Benign,32,80,-0.0002471746993251145,0.00217298767529428,0.5625,0.009695054963231087,psxview.not_in_ethread_pool,discrete_compact_offset0,0.0014506357197713,0.5384615384615384,0.4418943899258692,0.4383906476661831
pair_subset,correct_high_conf_control,Benign→Benign,33,80,-0.0066357627511024475,-0.0025208008009940386,0.4375,0.020993564277887344,psxview.not_in_pspcid_list,discrete_compact_offset0,0.0004266575646386,0.225,0.4812722049435046,0.4978667121768069
pair_subset,correct_high_conf_control,Benign→Benign,34,80,-0.0005681834882125258,0.0002623202744871378,0.525,0.011205719783902168,psxview.not_in_csrss_handles,discrete_compact_offset0,0.0014506357197713,0.5384615384615384,0.4422737565803443,0.437494666780442
pair_subset,correct_high_conf_control,Benign→Benign,35,80,-0.0016378045547753572,-0.00026197711122222245,0.4875,0.019909165799617767,psxview.not_in_session,discrete_compact_offset0,0.0003839918081747,0.225,0.4810606180111996,0.4981013738373581
pair_subset,correct_high_conf_control,Benign→Benign,36,80,-0.014517618343234062,-0.010093998163938522,0.3875,0.04244343563914299,psxview.not_in_deskthrd,discrete_compact_offset0,0.0013439713286116,0.5121951219512195,0.4825476873298571,0.3869357453707654
pair_subset,correct_high_conf_control,Benign→Benign,37,80,-0.027877693995833397,-0.01934652030467987,0.175,0.034947313368320465,psxview.not_in_pslist_false_avg,rank_uniform_offset,0.0,0.0,0.5649092917914776,0.4458144892908951
pair_subset,correct_high_conf_control,Benign→Benign,38,80,-0.12441177666187286,-0.07782606035470963,0.0125,0.12453577667474747,psxview.not_in_eprocess_pool_false_avg,keep_current,0.003690587934124,0.9559748427672956,0.0109554845766252,0.9949227749808004
pair_subset,correct_high_conf_control,Benign→Benign,39,80,-0.037448860704898834,-0.02016577124595642,0.25,0.048965584486722946,psxview.not_in_ethread_pool_false_avg,rank_uniform_offset,0.0,0.0,0.6078890526288423,0.3878530591347384
pair_subset,correct_high_conf_control,Benign→Benign,40,80,-0.03913803771138191,-0.012685498222708702,0.3375,0.06651849299669266,psxview.not_in_pspcid_list_false_avg,rank_uniform_offset,0.0,0.0,0.5651203929512788,0.4457504906561993
pair_subset,correct_high_conf_control,Benign→Benign,41,80,-0.006522578187286854,-0.001784785301424563,0.3875,0.013407940976321697,psxview.not_in_csrss_handles_false_avg,rank_uniform_offset,0.0,0.0,0.765277320469504,0.0618866797508319
pair_subset,correct_high_conf_control,Benign→Benign,42,80,-0.02014676108956337,0.002054392360150814,0.5375,0.04703675955533981,psxview.not_in_session_false_avg,rank_uniform_offset,0.0,0.0,0.7579223476549959,0.0644679580168956
pair_subset,correct_high_conf_control,Benign→Benign,43,80,0.0010856979060918093,0.0020204191096127033,0.55,0.01947832852602005,psxview.not_in_deskthrd_false_avg,rank_uniform_offset,0.0,0.0,0.7731383545067176,0.0613960235514975
pair_subset,correct_high_conf_control,Benign→Benign,44,80,-0.008232693187892437,0.0021863244473934174,0.55,0.02369675785303116,modules.nmodules,discrete_compact_offset0,2.133287823193105e-05,0.3333333333333333,0.1489351871718083,0.9614088232784368
pair_subset,correct_high_conf_control,Benign→Benign,45,80,-0.010517561808228493,0.0027271274011582136,0.6875,0.019014829769730568,svcscan.nservices,discrete_compact_offset0,0.0005759877122621,0.5333333333333333,0.3474434787888976,0.4652274084819524
pair_subset,correct_high_conf_control,Benign→Benign,46,80,-0.04158691316843033,-0.04023623466491699,0.325,0.11625251919031143,svcscan.kernel_drivers,discrete_compact_offset0,0.0003413260517108,0.631578947368421,0.2858217306248617,0.4982080382285178
pair_subset,correct_high_conf_control,Benign→Benign,47,80,0.0027072082739323378,0.007020991295576096,0.6,0.022793686017394066,svcscan.fs_drivers,discrete_compact_offset0,0.0001706630258554,0.7,0.0038660702130916,0.9990400204795632
pair_subset,correct_high_conf_control,Benign→Benign,48,80,0.01150839775800705,0.00568186491727829,0.5125,0.06131265312433243,svcscan.process_services,discrete_compact_offset0,0.0002559945387831,0.4285714285714285,0.3262482609122556,0.590664732485707
pair_subset,correct_high_conf_control,Benign→Benign,49,80,-0.13597384095191956,-0.1150943785905838,0.0625,0.13996176421642303,svcscan.shared_process_services,discrete_compact_offset0,0.0004693233211024,0.6363636363636364,0.2762666726609017,0.4982080382285178
pair_subset,correct_high_conf_control,Benign→Benign,50,80,-0.028275270015001297,-0.015151441097259521,0.2625,0.04190494492650032,svcscan.interactive_process_services,constant,0.0,0.0,-1.4428232973175177e-12,1.0
pair_subset,correct_high_conf_control,Benign→Benign,51,80,-0.06856028735637665,-0.03142421320080757,0.3125,0.0829080119729042,svcscan.nactive,discrete_compact_offset0,0.0005119890775663,0.4117647058823529,0.6257817858570436,0.2431094803310862
pair_subset,correct_high_conf_control,Benign→Benign,52,80,-0.1914728581905365,-0.1822127252817154,0.1375,0.264990895986557,callbacks.ncallbacks,discrete_compact_offset0,0.0001493301476235,0.3076923076923077,0.4401119934117515,0.4277028756719856
pair_subset,correct_high_conf_control,Benign→Benign,53,80,-0.1586155891418457,-0.09221115708351135,0.025,0.15884916484355927,callbacks.nanonymous,discrete_compact_offset0,0.0,0.0,0.009929783324449,0.9991466848707228
pair_subset,correct_high_conf_control,Benign→Benign,54,80,-0.18628111481666565,-0.19404172897338867,0.15,0.2063942700624466,callbacks.ngeneric,discrete_compact_offset0,0.0,0.0,0.0018398586095722,0.9998720027306084
pair_subset,correct_high_conf_control,Ransomware→Ransomware,0,80,-0.0005287391832098365,-0.00016692467033863068,0.5,0.022082936018705368,pslist.nproc,discrete_compact_offset0,0.0014933014762351,0.4761904761904761,0.5634949111118889,0.1704496970731291
pair_subset,correct_high_conf_control,Ransomware→Ransomware,1,80,-0.00012708958820439875,-0.00045491382479667664,0.45,0.00984116643667221,pslist.nppid,discrete_compact_offset0,0.0010026452769007,0.5625,0.5190073122926573,0.2815086611485621
pair_subset,correct_high_conf_control,Ransomware→Ransomware,2,80,-0.0006598777836188674,0.0006643054075539112,0.525,0.027820905670523643,pslist.avg_threads,rank_uniform_offset,0.0,0.0,0.883099511072012,0.0371618738800238
pair_subset,correct_high_conf_control,Ransomware→Ransomware,3,80,-0.0028764070011675358,-0.00036203954368829727,0.4625,0.006058012135326862,pslist.nprocs64bit,constant,0.0,0.0,-1.4428232973175177e-12,1.0
pair_subset,correct_high_conf_control,Ransomware→Ransomware,4,80,-0.007170907221734524,0.0003002774901688099,0.5625,0.023623744025826454,pslist.avg_handlers,rank_uniform_offset,0.0,0.0,0.957794232611417,0.0151250106664391
pair_subset,correct_high_conf_control,Ransomware→Ransomware,5,80,0.00426145363599062,0.0015399828553199768,0.5125,0.030512090772390366,dlllist.ndlls,keep_current,0.0059518730267087,0.130859375,0.8525194789024727,0.0283513951702363
pair_subset,correct_high_conf_control,Ransomware→Ransomware,6,80,-0.03142914921045303,-0.0033040251582860947,0.45,0.06321226060390472,dlllist.avg_dlls_per_proc,rank_uniform_offset,0.0,0.0,0.8727011258819214,0.0405751343971328
pair_subset,correct_high_conf_control,Ransomware→Ransomware,7,80,-0.006766301579773426,-0.0032588723115622997,0.3625,0.01895856112241745,handles.nhandles,rank_uniform_offset,0.0,0.0,0.9198092477997551,0.0156583326222373
pair_subset,correct_high_conf_control,Ransomware→Ransomware,8,80,0.001513948547653854,0.0008908246527425945,0.55,0.02347831428050995,handles.avg_handles_per_proc,rank_uniform_offset,0.0,0.0,0.9584890477296152,0.0121810734704326
pair_subset,correct_high_conf_control,Ransomware→Ransomware,9,80,-0.0009585898369550705,-0.000540595967322588,0.4625,0.003749553579837084,handles.nport,constant,0.0,0.0,-1.4428232973175177e-12,1.0
pair_subset,correct_high_conf_control,Ransomware→Ransomware,10,80,-0.022662511095404625,-0.020881839096546173,0.4,0.26660093665122986,handles.nfile,keep_current,0.0,0.0,0.965457167902262,0.0166609778991381
pair_subset,correct_high_conf_control,Ransomware→Ransomware,11,80,0.0014270193642005324,-0.00017415499314665794,0.4625,0.010430103167891502,handles.nevent,keep_current,0.0,0.0,0.9947520106426578,0.004629234576329
pair_subset,correct_high_conf_control,Ransomware→Ransomware,12,80,0.011474872939288616,0.0004507303237915039,0.5,0.042154960334300995,handles.ndesktop,discrete_compact_offset0,0.0003839918081747,0.1666666666666666,0.6624280875401419,0.1653938049321614
pair_subset,correct_high_conf_control,Ransomware→Ransomware,13,80,-0.10438179969787598,-0.025446293875575066,0.4125,0.25223952531814575,handles.nkey,keep_current,0.0069118525471456,0.2265625,0.8172767122869657,0.030911340558068
pair_subset,correct_high_conf_control,Ransomware→Ransomware,14,80,-0.0017062168335542083,0.0016874819993972778,0.575,0.020667219534516335,handles.nthread,keep_current,0.0058238757573171,0.166015625,0.8934861158109448,0.0165543135079784
pair_subset,correct_high_conf_control,Ransomware→Ransomware,15,80,-0.005693698301911354,-0.003799289232119918,0.3625,0.023054713383316994,handles.ndirectory,discrete_compact_offset0,0.0010026452769007,0.2019230769230769,0.7041268139226854,0.0998592030036692
pair_subset,correct_high_conf_control,Ransomware→Ransomware,16,80,-0.08858847618103027,-0.031351689249277115,0.4375,0.39921465516090393,handles.nsemaphore,keep_current,0.00927980203089,0.26953125,0.7992274222335928,0.0389325027732741
pair_subset,correct_high_conf_control,Ransomware→Ransomware,17,80,-0.009365877136588097,-0.0061362627893686295,0.45,0.09781396389007568,handles.ntimer,discrete_compact_offset0,0.0013866370850755,0.2439024390243902,0.7453838702633432,0.0856515061012031
pair_subset,correct_high_conf_control,Ransomware→Ransomware,18,80,0.004400292877107859,0.0030064741149544716,0.525,0.11114384979009628,handles.nsection,keep_current,0.0064425292260431,0.234375,0.7928771230914666,0.0606920385698438
pair_subset,correct_high_conf_control,Ransomware→Ransomware,19,80,0.008440805599093437,0.0013678688555955887,0.5375,0.06156808137893677,handles.nmutant,keep_current,0.0024319481184401,0.145679012345679,0.8406808847073096,0.0551668231077737
pair_subset,correct_high_conf_control,Ransomware→Ransomware,20,80,-0.005300551652908325,-0.02074265480041504,0.4,0.19583098590373993,ldrmodules.not_in_load,keep_current,0.0015999658673948,0.2,0.7895089801002002,0.0708038228517791
pair_subset,correct_high_conf_control,Ransomware→Ransomware,21,80,-0.0020936334040015936,0.0014289580285549164,0.5375,0.03261678293347359,ldrmodules.not_in_init,keep_current,0.0020266234320334,0.2111111111111111,0.8092464216563752,0.0510709104872429
pair_subset,correct_high_conf_control,Ransomware→Ransomware,22,80,0.018300861120224,-0.006934315897524357,0.45,0.1616060435771942,ldrmodules.not_in_mem,keep_current,0.0015999658673948,0.2,0.789586786756279,0.0705904940694598
pair_subset,correct_high_conf_control,Ransomware→Ransomware,23,80,-0.010823744349181652,-0.005085641518235207,0.45,0.055107198655605316,ldrmodules.not_in_load_avg,rank_uniform_offset,0.0,0.0,0.9261698233703296,0.0191142588958102
pair_subset,correct_high_conf_control,Ransomware→Ransomware,24,80,0.011223642155528069,0.002060891129076481,0.55,0.04630572721362114,ldrmodules.not_in_init_avg,rank_uniform_offset,0.0,0.0,0.9390541473754483,0.0266874306681457
pair_subset,correct_high_conf_control,Ransomware→Ransomware,25,80,-0.027678966522216797,-0.006699461955577135,0.4,0.07408519834280014,ldrmodules.not_in_mem_avg,rank_uniform_offset,0.0,0.0,0.9256344286247992,0.0191142588958102
pair_subset,correct_high_conf_control,Ransomware→Ransomware,26,80,0.0008927836897782981,-0.00016219323151744902,0.45,0.007594761438667774,malfind.ninjections,discrete_compact_offset0,0.0023679494837443,0.4414414414414414,0.414439567232933,0.4242896151548767
pair_subset,correct_high_conf_control,Ransomware→Ransomware,27,80,-0.03745799884200096,-0.003046956844627857,0.45,0.2985369861125946,malfind.commitCharge,keep_current,0.0121384077139687,0.7049180327868853,0.3960846711131229,0.3265423670961686
pair_subset,correct_high_conf_control,Ransomware→Ransomware,28,80,-0.059339068830013275,0.001366716343909502,0.5375,0.1884615421295166,malfind.protection,keep_current,0.0041812441334584,0.3842364532019704,0.4320945804859872,0.4135591774042154
pair_subset,correct_high_conf_control,Ransomware→Ransomware,29,80,-0.01378107350319624,0.0009143122006207705,0.575,0.15997298061847687,malfind.uniqueInjections,rank_uniform_offset,0.0,0.0,0.4081501547524259,0.4274468811332025
pair_subset,correct_high_conf_control,Ransomware→Ransomware,30,80,-0.0004255480016581714,-0.0005565024330280721,0.4625,0.004774157889187336,psxview.not_in_pslist,discrete_compact_offset0,0.0003839918081747,0.225,0.4811295098566227,0.4979307108115027
pair_subset,correct_high_conf_control,Ransomware→Ransomware,31,80,5.3514610044658184e-05,0.00034737796522676945,0.6125,0.003105900716036558,psxview.not_in_eprocess_pool,discrete_compact_offset0,0.0,0.0,0.0225687031657825,0.9978027135421113
pair_subset,correct_high_conf_control,Ransomware→Ransomware,32,80,-0.001904735341668129,-0.0022057481110095978,0.325,0.010388955473899841,psxview.not_in_ethread_pool,discrete_compact_offset0,0.0014506357197713,0.5384615384615384,0.4418943899258692,0.4383906476661831
