scope,audit_subset,pair,feature_idx,n_samples,delta_margin_mean,delta_margin_median,delta_margin_positive_frac,delta_target_a_logit_mean,delta_target_b_logit_mean,abs_delta_margin_mean,feature,strategy,rare_cell_ratio_trainref_le5,rare_used_bin_ratio_le5,entropy_norm,dominant_bin_ratio
pair,ALL_WRONG,Benign→Spyware,12,6,0.3161208927631378,0.05726766586303711,0.5,0.0577394962310791,-0.2583814561367035,0.6983157992362976,handles.ndesktop,discrete_compact_offset0,0.0003839918081747,0.1666666666666666,0.6624280875401419,0.1653938049321614
pair,ALL_WRONG,Benign→Spyware,23,6,0.28694164752960205,-0.25273001194000244,0.3333333333333333,0.21344463527202606,-0.07349703460931778,0.7246912121772766,ldrmodules.not_in_load_avg,rank_uniform_offset,0.0,0.0,0.9261698233703296,0.0191142588958102
pair,ALL_WRONG,Benign→Spyware,51,6,0.2609535753726959,0.0,0.3333333333333333,0.26036182045936584,-0.0005919138784520328,0.2609535753726959,svcscan.nactive,discrete_compact_offset0,0.0005119890775663,0.4117647058823529,0.6257817858570436,0.2431094803310862
pair,ALL_WRONG,Benign→Spyware,0,6,0.2457164078950882,0.2905869483947754,0.8333333333333334,-0.08573106676340103,-0.3314476013183594,0.2457164078950882,pslist.nproc,discrete_compact_offset0,0.0014933014762351,0.4761904761904761,0.5634949111118889,0.1704496970731291
pair,ALL_WRONG,Benign→Spyware,2,6,0.14282818138599396,0.1586289405822754,0.5,0.035355012863874435,-0.10747333616018295,0.2510123550891876,pslist.avg_threads,rank_uniform_offset,0.0,0.0,0.883099511072012,0.0371618738800238
pair,ALL_WRONG,Benign→Spyware,26,6,0.12980158627033234,0.10904073715209961,0.8333333333333334,0.030468067154288292,-0.0993337631225586,0.12980158627033234,malfind.ninjections,discrete_compact_offset0,0.0023679494837443,0.4414414414414414,0.414439567232933,0.4242896151548767
pair,ALL_WRONG,Benign→Spyware,13,6,0.10177091509103775,0.8678245544433594,0.6666666666666666,1.388587474822998,1.2868162393569946,1.4930447340011597,handles.nkey,keep_current,0.0069118525471456,0.2265625,0.8172767122869657,0.030911340558068
pair,ALL_WRONG,Benign→Spyware,8,6,0.03454732894897461,-0.10881567001342773,0.5,-0.025811633095145226,-0.0603591613471508,0.44679179787635803,handles.avg_handles_per_proc,rank_uniform_offset,0.0,0.0,0.9584890477296152,0.0121810734704326
pair,ALL_WRONG,Benign→Spyware,34,6,0.020496249198913574,0.03532278537750244,0.6666666666666666,0.0013219515094533563,-0.01917421817779541,0.05361735820770264,psxview.not_in_csrss_handles,discrete_compact_offset0,0.0014506357197713,0.5384615384615384,0.4422737565803443,0.437494666780442
pair,ALL_WRONG,Benign→Spyware,9,6,0.0,0.0,0.0,0.0,0.0,0.0,handles.nport,constant,0.0,0.0,-1.4428232973175177e-12,1.0
pair,ALL_WRONG,Benign→Spyware,3,6,0.0,0.0,0.0,0.0,0.0,0.0,pslist.nprocs64bit,constant,0.0,0.0,-1.4428232973175177e-12,1.0
pair,ALL_WRONG,Benign→Spyware,47,6,0.0,0.0,0.0,0.0,0.0,0.0,svcscan.fs_drivers,discrete_compact_offset0,0.0001706630258554,0.7,0.0038660702130916,0.9990400204795632
pair,ALL_WRONG,Benign→Spyware,50,6,0.0,0.0,0.0,0.0,0.0,0.0,svcscan.interactive_process_services,constant,0.0,0.0,-1.4428232973175177e-12,1.0
pair,ALL_WRONG,Benign→Spyware,53,6,0.0,0.0,0.0,0.0,0.0,0.0,callbacks.nanonymous,discrete_compact_offset0,0.0,0.0,0.009929783324449,0.9991466848707228
pair,ALL_WRONG,Benign→Spyware,52,6,0.0,0.0,0.0,0.0,0.0,0.0,callbacks.ncallbacks,discrete_compact_offset0,0.0001493301476235,0.3076923076923077,0.4401119934117515,0.4277028756719856
pair,ALL_WRONG,Benign→Spyware,54,6,0.0,0.0,0.0,0.0,0.0,0.0,callbacks.ngeneric,discrete_compact_offset0,0.0,0.0,0.0018398586095722,0.9998720027306084
pair,ALL_WRONG,Benign→Spyware,48,6,0.0,0.0,0.0,0.0,0.0,0.0,svcscan.process_services,discrete_compact_offset0,0.0002559945387831,0.4285714285714285,0.3262482609122556,0.590664732485707
pair,ALL_WRONG,Benign→Spyware,44,6,0.0,0.0,0.0,0.0,0.0,0.0,modules.nmodules,discrete_compact_offset0,2.133287823193105e-05,0.3333333333333333,0.1489351871718083,0.9614088232784368
pair,ALL_WRONG,Benign→Spyware,46,6,0.0,0.0,0.0,0.0,0.0,0.0,svcscan.kernel_drivers,discrete_compact_offset0,0.0003413260517108,0.631578947368421,0.2858217306248617,0.4982080382285178
pair,ALL_WRONG,Benign→Spyware,31,6,0.0,0.0,0.0,0.0,0.0,0.0,psxview.not_in_eprocess_pool,discrete_compact_offset0,0.0,0.0,0.0225687031657825,0.9978027135421113
