scope,audit_subset,pair,feature_idx,n_samples,delta_margin_mean,delta_margin_median,delta_margin_positive_frac,delta_target_a_logit_mean,delta_target_b_logit_mean,abs_delta_margin_mean,feature,strategy,rare_cell_ratio_trainref_le5,rare_used_bin_ratio_le5,entropy_norm,dominant_bin_ratio
pair,ALL_WRONG,Benign→Ransomware,35,1,0.003139495849609375,0.003139495849609375,1.0,-0.00016307830810546875,-0.0033006668090820312,0.003139495849609375,psxview.not_in_session,discrete_compact_offset0,0.0003839918081747,0.225,0.4810606180111996,0.4981013738373581
pair,ALL_WRONG,Benign→Ransomware,26,1,0.0005016326904296875,0.0005016326904296875,1.0,0.00018835067749023438,-0.00031185150146484375,0.0005016326904296875,malfind.ninjections,discrete_compact_offset0,0.0023679494837443,0.4414414414414414,0.414439567232933,0.4242896151548767
pair,ALL_WRONG,Benign→Ransomware,9,1,0.0,0.0,0.0,0.0,0.0,0.0,handles.nport,constant,0.0,0.0,-1.4428232973175177e-12,1.0
pair,ALL_WRONG,Benign→Ransomware,51,1,0.0,0.0,0.0,0.0,0.0,0.0,svcscan.nactive,discrete_compact_offset0,0.0005119890775663,0.4117647058823529,0.6257817858570436,0.2431094803310862
pair,ALL_WRONG,Benign→Ransomware,52,1,0.0,0.0,0.0,0.0,0.0,0.0,callbacks.ncallbacks,discrete_compact_offset0,0.0001493301476235,0.3076923076923077,0.4401119934117515,0.4277028756719856
pair,ALL_WRONG,Benign→Ransomware,53,1,0.0,0.0,0.0,0.0,0.0,0.0,callbacks.nanonymous,discrete_compact_offset0,0.0,0.0,0.009929783324449,0.9991466848707228
pair,ALL_WRONG,Benign→Ransomware,54,1,0.0,0.0,0.0,0.0,0.0,0.0,callbacks.ngeneric,discrete_compact_offset0,0.0,0.0,0.0018398586095722,0.9998720027306084
pair,ALL_WRONG,Benign→Ransomware,48,1,0.0,0.0,0.0,0.0,0.0,0.0,svcscan.process_services,discrete_compact_offset0,0.0002559945387831,0.4285714285714285,0.3262482609122556,0.590664732485707
pair,ALL_WRONG,Benign→Ransomware,47,1,0.0,0.0,0.0,0.0,0.0,0.0,svcscan.fs_drivers,discrete_compact_offset0,0.0001706630258554,0.7,0.0038660702130916,0.9990400204795632
pair,ALL_WRONG,Benign→Ransomware,49,1,0.0,0.0,0.0,0.0,0.0,0.0,svcscan.shared_process_services,discrete_compact_offset0,0.0004693233211024,0.6363636363636364,0.2762666726609017,0.4982080382285178
