audit_subset,pair,feature_idx,feature,strategy,delta_margin_mean,delta_margin_positive_frac,abs_delta_margin_mean,gradxinput_mean,gradxinput_positive_frac,abs_gradxinput_mean,last_cls_attention_mean,rollout_attention_mean,occ_support_score,grad_support_score,attn_score,consensus_wrong_support_score
cls_ood_confident,ALL,37,psxview.not_in_pslist_false_avg,rank_uniform_offset,0.08795729279518127,0.459375,0.4843294620513916,0.008380858227610588,0.48125,0.058102112263441086,,,0.06602536373762784,0.1375208392971332,0.0,0.08114497562281053
cls_ood_confident,ALL,38,psxview.not_in_eprocess_pool_false_avg,keep_current,0.011660715565085411,0.003125,0.0141676664352417,0.02890613116323948,0.503125,0.03566723316907883,,,0.008753145556885101,0.47431841828626814,0.0,0.17038801917863639
cls_ood_confident,ALL,39,psxview.not_in_ethread_pool_false_avg,rank_uniform_offset,0.05858365818858147,0.515625,0.5056169033050537,-0.015665996819734573,0.49375,0.09743896126747131,,,0.04397597081562132,0.0,0.0,0.02198798540781066
cls_ood_confident,ALL,40,psxview.not_in_pspcid_list_false_avg,rank_uniform_offset,0.08522282540798187,0.5375,0.5230721831321716,0.025526657700538635,0.4875,0.06449194997549057,,,0.06397272889484182,0.4188649057281026,0.0,0.17858908145225683
cls_ood_confident,ALL,41,psxview.not_in_csrss_handles_false_avg,rank_uniform_offset,0.06295862048864365,0.546875,0.4799400269985199,-0.04425681382417679,0.434375,0.10599811375141144,,,0.04726004730343063,0.0,0.0,0.023630023651715314
cls_ood_confident,ALL,42,psxview.not_in_session_false_avg,rank_uniform_offset,0.1416025459766388,0.546875,0.47708433866500854,-0.027954015880823135,0.490625,0.0808756873011589,,,0.10629430837591615,0.0,0.0,0.053147154187958075
cls_ood_confident,ALL,43,psxview.not_in_deskthrd_false_avg,rank_uniform_offset,0.11998768895864487,0.540625,0.5582517981529236,0.009366028942167759,0.50625,0.09389469772577286,,,0.09006906142484068,0.1536864275743,0.0,0.09882478036342535
cls_ood_confident,ALL,44,modules.nmodules,discrete_compact_offset0,0.001020811847411096,0.059375,0.004572351463139057,0.0032081722747534513,0.4625,0.016209010034799576,,,0.0007662749885895753,0.05264264492392835,0.0,0.01880806321766971
cls_ood_confident,ALL,45,svcscan.nservices,discrete_compact_offset0,-0.010413664393126965,0.040625,0.02227908745408058,-0.0074858395382761955,0.48125,0.027150675654411316,,,0.0,0.0,0.0,0.0
cls_ood_confident,ALL,46,svcscan.kernel_drivers,discrete_compact_offset0,0.07286237180233002,0.05,0.11303391307592392,-0.035404376685619354,0.453125,0.11899441480636597,,,0.05469432321248835,0.0,0.0,0.027347161606244175
cls_ood_confident,ALL,47,svcscan.fs_drivers,discrete_compact_offset0,-0.004297784063965082,0.00625,0.0049016447737813,0.002240062691271305,0.5125,0.014687245711684227,,,0.0,0.036757011396152985,0.0,0.012864953988653545
cls_ood_confident,ALL,48,svcscan.process_services,discrete_compact_offset0,0.04082289710640907,0.0625,0.07987532764673233,-0.0345538891851902,0.503125,0.05545859411358833,,,0.03064381070198284,0.0,0.0,0.01532190535099142
cls_ood_confident,ALL,49,svcscan.shared_process_services,discrete_compact_offset0,0.020642343908548355,0.071875,0.03938059136271477,-0.0041391896083951,0.509375,0.06800217926502228,,,0.01549522753198901,0.0,0.0,0.007747613765994505
cls_ood_confident,ALL,50,svcscan.interactive_process_services,constant,0.0,0.0,0.0,6.507571379188448e-05,0.471875,0.005217367317527533,,,0.0,0.0010678222367533651,0.0,0.00037373778286367776
cls_ood_confident,ALL,51,svcscan.nactive,discrete_compact_offset0,-0.002311450196430087,0.359375,0.6419758200645447,-0.07278122007846832,0.5125,0.4070853292942047,,,0.0,0.0,0.0,0.0
cls_ood_confident,ALL,52,callbacks.ncallbacks,discrete_compact_offset0,0.19292739033699036,0.378125,0.6279077529907227,-0.004113817121833563,0.50625,0.15355725586414337,,,0.1448214322786541,0.0,0.0,0.07241071613932705
cls_ood_confident,ALL,53,callbacks.nanonymous,discrete_compact_offset0,0.0,0.0,0.0,0.000134101472212933,0.496875,0.004362412728369236,,,0.0,0.002200460443173675,0.0,0.0007701611551107862
cls_ood_confident,ALL,54,callbacks.ngeneric,discrete_compact_offset0,0.0,0.0,0.0,-0.0008495658403262496,0.471875,0.006364688277244568,,,0.0,0.0,0.0,0.0
