run,split,feature,strategy_C2,strategy,bins_used,bins_used_C2,bins_used_delta_vs_C2,used_bin_ratio,used_bin_ratio_C2,used_bin_ratio_delta_vs_C2,dominant_bin_ratio,dominant_bin_ratio_C2,dominant_bin_ratio_delta_vs_C2,rare_used_bin_ratio_le5,rare_used_bin_ratio_le5_C2,rare_used_bin_ratio_le5_delta_vs_C2,rare_cell_ratio_trainref_le5,rare_cell_ratio_trainref_le5_C2,rare_cell_ratio_trainref_le5_delta_vs_C2,unseen_cell_ratio_trainref,unseen_cell_ratio_trainref_C2,unseen_cell_ratio_trainref_delta_vs_C2,entropy_norm,entropy_norm_C2,entropy_norm_delta_vs_C2,compression_factor,compression_factor_C2,compression_factor_delta_vs_C2,offset_nonzero_ratio,offset_nonzero_ratio_C2,offset_nonzero_ratio_delta_vs_C2,offset_std,offset_std_C2,offset_std_delta_vs_C2
K1024_ABS_CONTROL,train,ldrmodules.not_in_load_avg,rank_uniform_offset,unknown,164,512,-348,0.16015625,1.0,-0.83984375,0.09188070654492704,0.019114258895810223,0.07276644764911681,0.6158536585365854,0.0,0.6158536585365854,0.0027306084136871746,0.0,0.0027306084136871746,0.0,0.0,0.0,0.6863519021384357,0.9261698233703296,-0.23981792123189394,285.8292682926829,91.5546875,194.2745807926829,0.9999573342435362,0.9999786671217681,-2.1332878231916652e-05,0.2983684837818146,0.2888041138648987,0.009564369916915894
K1024_ABS_CONTROL,train,ldrmodules.not_in_init_avg,rank_uniform_offset,unknown,196,512,-316,0.19140625,1.0,-0.80859375,0.08605683078760987,0.026687430668145745,0.05936940011946412,0.7040816326530612,0.0,0.7040816326530612,0.004373240037545865,0.0,0.004373240037545865,0.0,0.0,0.0,0.6211098683497196,0.9390541473754485,-0.31794427902572886,239.16326530612244,91.5546875,147.60857780612244,0.9999573342435362,0.9997226725829849,0.00023466166055130522,0.291394978761673,0.2903149127960205,0.0010800659656524658
K1024_ABS_CONTROL,train,ldrmodules.not_in_mem_avg,rank_uniform_offset,unknown,164,512,-348,0.16015625,1.0,-0.83984375,0.09207270244901442,0.019114258895810223,0.07295844355320419,0.6158536585365854,0.0,0.6158536585365854,0.0027306084136871746,0.0,0.0027306084136871746,0.0,0.0,0.0,0.6862663014179593,0.9256344286247992,-0.23936812720683986,285.8292682926829,91.5546875,194.2745807926829,0.9999573342435362,0.9999786671217681,-2.1332878231916652e-05,0.29833322763442993,0.2889976501464844,0.009335577487945557
K1024_ABS_CONTROL,train,malfind.ninjections,discrete_compact_offset0,unknown,111,111,0,0.1083984375,0.216796875,-0.1083984375,0.4242896151548767,0.4242896151548767,0.0,0.44144144144144143,0.44144144144144143,0.0,0.002367949483744347,0.002367949483744347,0.0,0.0,0.0,0.0,0.414439567232933,0.414439567232933,0.0,422.3063063063063,422.3063063063063,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K1024_ABS_CONTROL,train,malfind.commitCharge,keep_current,unknown,121,488,-367,0.1181640625,0.953125,-0.8349609375,0.9515956992917485,0.32654236709616863,0.6250533321955798,0.7272727272727273,0.7049180327868853,0.02235469448584204,0.004586568819865176,0.012138407713968768,-0.007551838894103592,0.0,0.0,0.0,0.06114704583331559,0.3960846711131229,-0.3349376252798073,387.40495867768595,96.05737704918033,291.3475816285056,0.9893762266404983,0.9893975595187303,-2.1332878232027674e-05,0.177344411611557,0.18960906565189362,-0.012264654040336609
K1024_ABS_CONTROL,train,malfind.protection,keep_current,unknown,123,203,-80,0.1201171875,0.396484375,-0.2763671875,0.4177617544159058,0.4135591774042154,0.0042025770116904115,0.4065040650406504,0.3842364532019704,0.02226761183867998,0.00243194811844014,0.004181244133458486,-0.0017492960150183464,0.0,0.0,0.0,0.4332614072738257,0.4320945804859872,0.0011668267878385263,381.1056910569106,230.91625615763547,150.1894348992751,0.9897175526922092,0.9897388855704412,-2.1332878232027674e-05,0.27384886145591736,0.17046590149402618,0.10338295996189117
K1024_ABS_CONTROL,train,malfind.uniqueInjections,rank_uniform_offset,unknown,144,512,-368,0.140625,1.0,-0.859375,0.429452171687004,0.4274468811332025,0.0020052905538014976,0.5694444444444444,0.0,0.5694444444444444,0.0038185852035156585,0.0,0.0038185852035156585,0.0,0.0,0.0,0.3843564349356226,0.4081501547524259,-0.023793719816803283,325.52777777777777,91.5546875,233.97309027777777,0.572702449014421,0.5727237818926529,-2.1332878231916652e-05,0.37454840540885925,0.30350589752197266,0.0710425078868866
K1024_ABS_CONTROL,train,psxview.not_in_pslist,discrete_compact_offset0,unknown,40,40,0,0.0390625,0.078125,-0.0390625,0.4979307108115027,0.4979307108115027,0.0,0.225,0.225,0.0,0.0003839918081747589,0.0003839918081747589,0.0,0.0,0.0,0.0,0.48112950985662273,0.48112950985662273,0.0,1171.9,1171.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K1024_ABS_CONTROL,train,psxview.not_in_eprocess_pool,discrete_compact_offset0,unknown,2,2,0,0.001953125,0.00390625,-0.001953125,0.9978027135421111,0.9978027135421111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02256870316578253,0.02256870316578253,0.0,23438.0,23438.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K1024_ABS_CONTROL,train,psxview.not_in_ethread_pool,discrete_compact_offset0,unknown,78,78,0,0.076171875,0.15234375,-0.076171875,0.43839064766618313,0.43839064766618313,0.0,0.5384615384615384,0.5384615384615384,0.0,0.0014506357197713116,0.0014506357197713116,0.0,0.0,0.0,0.0,0.4418943899258692,0.4418943899258692,0.0,600.974358974359,600.974358974359,0.0,0.0,0.0,0.0,0.0,0.0,0.0
